1390 10 (A N E M U L B J S O)

Acanthiza_apicalis  1000000000
Muscicapa_griseisticta	0101111001
Muscicapa_sibirica	0000001011
Muscicapa_sodhii	0000100000
Myiomela_diana	0000000110
Myiomela_leucura	0000000001
Myophonus_borneensis	0000001000
Myophonus_caeruleus	0000000111
Myophonus_castaneus	0000000010
Myophonus_glaucinus	0000000100
Myophonus_melanurus	0000000010
Niltava_grandis	0000000011
Niltava_macgrigoriae	0000000001
Niltava_sundara	0000000001
Saxicola_caprata	0110110101
Saxicola_gutturalis	0000010000
Saxicola_maurus	0000000001
Saxicola_stejnegeri	0000000001
Tarsiger_cyanurus	0000000001
Tarsiger_rufilatus	0000000001
Trichixos_pyrropygus	0000001011
Vauriella_gularis	0000001000
Aethopyga_duyvenbodei	0000100000
Aethopyga_gouldiae	0000000001
Aethopyga_nipalensis	0000000001
Aethopyga_saturata	0000000001
Aethopyga_siparaja	0000101111
Aethopyga_temminckii	0000001011
Anthreptes_malacensis	0000111111
Anthreptes_rhodolaemus	0000001011
Anthreptes_simplex	0000001011
Arachnothera_affinis	0000000100
Arachnothera_chrysogenys	0000001111
Arachnothera_crassirostris	0000001011
Arachnothera_everetti	0000001000
Arachnothera_flavigaster	0000001011
Arachnothera_juliae	0000001000
Arachnothera_longirostra	0000001111
Arachnothera_magna	0000000001
Arachnothera_modesta	0000001011
Arachnothera_robusta	0000001111
Chalcoparia_singalensis	0000001111
Cinnyris_asiaticus	0000000001
Cinnyris_idenburgi	0100000000
Cinnyris_jugularis	1111111111
Kurochkinegramma_hypogrammicum	0000001011
Leptocoma_aspasia	0111100000
Leptocoma_brasiliana	0000001111
Leptocoma_sperata	0000001000
Daphoenositta_chrysoptera	1000000000
Daphoenositta_miranda	0100000000
Daphoenositta_papuensis	0100000000
Aleadryas_rufinucha	0100000000
Oreoica_gutturalis	1000000000
Ornorectes_cristatus	0100000000
Oriolus_bouroensis	0001000000
Oriolus_chinensis	0000111111
Oriolus_cruentus	0000000100
Oriolus_decipiens	0000010000
Oriolus_finschi	0000010000
Oriolus_flavocinctus	1100010000
Oriolus_forsteni	0001000000
Oriolus_hosii	0000001000
Oriolus_melanotis	0000010000
Oriolus_phaeochromus	0001000000
Oriolus_sagittatus	1100010000
Oriolus_szalayi	0100000000
Oriolus_xanthonotus	0000001111
Oriolus_xanthornus	0000001001
Pitohui_cerviniventris	0100000000
